index	title	author	date	genre	genre_hum	x	y
00022921	Falling up the stairs	Lileks, James	1988	Detective and mystery		-0.19042469561100006	5.366393566131592
00022979	Faraway places	Spanbauer, Tom	1988	Domestic		4.262555122375488	-0.7425242066383362
00023133	The Third Eagle	MacAvoy, R. A	1989	Science fiction		-8.114482879638672	3.2674150466918945
00023281	Max Lakeman and the beautiful stranger	Cohen, Jon	1990	Domestic		2.268362045288086	1.9737939834594727
00023293	The eyes of the beholders	Crispin, A. C	1990	Science fiction		-12.691940307617188	0.9997785091400146
00023306	The house on Alexandrine	Dobyns, Stephen	1990	Detective and mystery		6.604407787322998	7.244746208190918
00023457	Galen beknighted	Williams, Michael	1990	Fantasy		-9.862936019897461	-4.040657043457031
00023579	Saint Peter's Fair	Pargeter, Edith	1981	Historical		-5.773112773895264	-5.71990442276001
00023586	The case of the missing Bronte	Barnard, Robert	1983	Detective and mystery		5.362209320068359	-6.231431484222412
00023592	The life and loves of a 'she-devil'	Weldon, Fay	1984	Domestic		4.403995990753174	-5.649860382080078
00023617	A woman of the iron people	Arnason, Eleanor	1991	Science fiction		-7.784420013427734	3.42368221282959
00023662	Jernigan	Gates, David	1991	Domestic		5.334018707275391	8.281811714172363
00023790	Net of jewels	Gilchrist, Ellen	1992	Domestic		3.9061355590820312	1.5499446392059326
00023988	The shark-infested custard	Willeford, Charles Ray	1993	Detective and mystery		6.333118438720703	9.442689895629883
00024023	When old men die	Crider, Bill	1994	Detective and mystery		6.766446113586426	6.643898963928223
00024187	Waiting for the moon	Hannah, Kristin	1995	Detective and mystery		-0.3621084690093994	6.397027492523193
00024681	The dead cat bounce	Squibb, Mary	1998	Detective and mystery		0.015603983774781227	6.66316032409668
00025536	Aunt Dimity and the duke	Atherton, Nancy	1995	Detective and mystery	Detective and mystery	4.520349502563477	-3.2294867038726807
00025578	Children of the Jedi	Hambly, Barbara	1995	Science fiction	Science fiction	-11.477205276489258	5.581233501434326
00025688	Requiem for Moses	Kienzle, William X	1996	Detective and mystery	Detective and mystery	-4.367103099822998	4.4905829429626465
00025727	Romeo	Title, Elise	1996	Detective and mystery	Detective and mystery	-0.07471226900815964	7.938652992248535
00025767	The book of night with moon	Duane, Diane	1997	Fantasy	Fantasy	-8.250075340270996	2.604177951812744
00025858	Murder on the prowl	Brown, Rita Mae	1998	Detective and mystery	Detective and mystery	2.8942904472351074	4.989411354064941
00025861	Twanged	Clark, Carol Higgins	1998	Detective and mystery	Detective and mystery	4.12946081161499	4.5039215087890625
00025873	Mama rocks the empty cradle	DeLoach, Nora	1998	Detective and mystery	Detective and mystery	5.266291618347168	2.06333065032959
00025892	The short history of a prince	Hamilton, Jane	1998	Domestic	Domestic	-1.1839323043823242	2.7317910194396973
00025893	A cold day in paradise	Hamilton, Steve	1998	Detective and mystery	Detective and mystery	6.779180526733398	7.264044284820557
00025991	I: Q	De Lancie, John	1999	Science fiction	Science fiction	-10.5514554977417	0.6509681344032288
00000180	X Y Z	Green, Anna Katharine	1883	Detective and mystery		0.2733686566352844	-6.483526229858398
00000249	The professor at the breakfast-table	Holmes, Oliver Wendell	1884	Domestic		-1.348690390586853	-9.490720748901367
00001437	Jerome: a poor man	Freeman, Mary Eleanor Wilkins	1897	Domestic		-1.9648723602294922	-8.11546516418457
00001884	Sister Carrie	Dreiser, Theodore	1900	Romance		-1.8762574195861816	-9.044487953186035
00002156	A soldier of Virginia	Stevenson, Burton Egbert	1901	Historical		-3.975071907043457	-7.168877601623535
00002279	Lavender and old lace	Reed, Myrtle	1902	Romance		-0.5980044603347778	-7.67725133895874
00002289	The fortunes of Oliver Horn	Smith, Francis Hopkinson	1902	Domestic		-1.8491405248641968	-7.729198455810547
00002361	The certainty of a future life in Mars	Gratacap, L. P.	1903	Science fiction		-6.670187950134277	-0.924906849861145
00002589	Concerning Belinda	Brainerd, Eleanor Hoyt	1905	Romance		-0.5423128008842468	-7.678211212158203
00002787	The way of the gods	Long, John Luther	1906	Romance		-1.3526368141174316	-5.3784403800964355
00002788	The false gods	Lorimer, George Horace	1906	Detective and mystery		0.23123611509799957	-5.953710079193115
00002823	Whispering Smith	Spearman, Frank H.	1906	Westerns		-4.798655986785889	-9.31943416595459
00002842	Ancestors	Atherton, Gertrude Franklin Horn	1907	Romance		-1.2476892471313477	-9.383456230163574
00002869	The cruise of the Shining Light	Duncan, Norman	1907	Romance		-2.942638397216797	-9.476737022399902
00003220	The way to peace	Deland, Margaret	1910	Domestic		0.050637975335121155	-5.090359687805176
00003404	Miss Billy	Porter, Eleanor H.	1911	Romance		-0.5639376044273376	-6.886529445648193
00003482	The white waterfall	Dwyer, James Francis	1912	Adventure		-4.8593220710754395	-6.922122478485107
00003531	The wind before the dawn	Munger, Dell H.	1912	Domestic		-1.8451027870178223	-7.728367805480957
00003537	Molly McDonald	Parrish, Randall	1912	Westerns		-4.807159900665283	-8.620277404785156
00003759	The Prince of Graustark	McCutcheon, George Barr	1914	Romance		-1.0419933795928955	-9.710972785949707
00003782	No. 13 Washington Square	Scott, Leroy	1914	Detective and mystery		-0.5338686108589172	-7.412879943847656
00003972	The side of the angels	King, Basil	1916	Romance		-1.2727075815200806	-8.78942584991455
00004232	Oh: money! money!	Porter, Eleanor H.	1918	Romance		-0.6348222494125366	-6.8474578857421875
00004273	Rezanov	Atherton, Gertrude Franklin Horn	1919	Historical		-3.667328119277954	-7.129114627838135
00004638	In the days of Poor Richard	Bacheller, Irving	1922	Historical		-3.0375561714172363	-6.499402046203613
00004728	The breaking point	Rinehart, Mary Roberts	1922	Detective and mystery		5.717426300048828	-4.45852518081665
00010226	The singing season	Paterson, Isabel	1924	Historical		-5.4629998207092285	-5.934812068939209
00010269	A jury of her peers	Glaspell, Susan	1927	Detective and mystery		0.46362340450286865	-4.798282623291016
00010510	The world over	Wharton, Edith	1936	Romance		0.29528018832206726	-8.189759254455566
00011047	Ida Elisabeth	Undset, Sigrid	1933	Domestic		1.7411651611328125	-8.39864730834961
00011194	Murder in the maze	Stewart, Alfred Walter	1927	Detective and mystery		7.758939743041992	-10.0126314163208
00011218	The strange Vanguard	Bennett, Arnold	1928	Romance		3.378427028656006	-10.186103820800781
00011357	Dark Rosaleen	Long, Gabrielle Margaret Vere Campbell	1932	Historical		-1.067718505859375	-10.223213195800781
00011427	Turf or stone	Whistler, Peggy Eileen	1934	Domestic		1.7718331813812256	-7.882341384887695
00011561	Not to be taken	Cox, Anthony Berkeley	1938	Detective and mystery		7.397374629974365	-9.030787467956543
00011790	The house that Berry built	Mercer, Cecil William	1945	Detective and mystery		4.892887115478516	-9.564862251281738
00011818	Codeword-golden fleece	Wheatley, Dennis	1946	War stories		4.019611358642578	-6.555360317230225
00011904	Room at the top	Braine, John	1950	Domestic		2.9861109256744385	-7.911628723144531
00020120	The river is home	Smith, Patrick D.	1953	Historical		3.016700029373169	-2.2231404781341553
00020131	Mission of gravity	Stubbs, Harry	1954	Science fiction		-8.046316146850586	1.3024135828018188
00020241	The barbarous coast	Millar, Kenneth	1956	Detective and mystery		8.330965042114258	0.5341883301734924
00020258	Lucy Crown	Shaw, Irwin	1956	Domestic		-0.23774223029613495	0.07751905918121338
00020497	The cannibal	Hawkes, John	1962	Historical		-0.8306137919425964	-1.4988391399383545
00020764	All the little live things	Stegner, Wallace	1967	Domestic		-2.1081607341766357	0.8693764805793762
00020955	Death of the fox	Garrett, George	1971	Historical		-5.93299674987793	-4.978242874145508
00020979	The deadly joke	Philips, Judson	1971	Detective and mystery		10.534921646118164	0.7279795408248901
00020988	Whim to kill	Linington, Elizabeth	1971	Detective and mystery		11.668471336364746	2.3877551555633545
00021048	Birthday: deathday	Philips, Judson	1972	Detective and mystery		10.587812423706055	0.7398380041122437
00021133	Embarkation	Salamanca, J. R	1973	Domestic		3.8962137699127197	0.13767313957214355
00021327	A woman called Moses	Heidish, Marcy	1976	Historical		1.7770413160324097	-2.353299379348755
00021410	Kramer vs. Kramer	Corman, Avery	1977	Domestic		4.674498558044434	3.2519044876098633
00021466	Dreams die first	Robbins, Harold	1977	Detective and mystery		7.863633632659912	6.997098445892334
00021528	Keepers	Greenan, Russell H	1978	Detective and mystery		1.2440853118896484	0.2820371389389038
00021595	Blood ties	Adler, Warren	1979	Domestic		-3.385533571243286	0.829192578792572
00021713	To the eagle's nest	DiMona, Joseph	1980	Adventure		-5.1253814697265625	7.71279239654541
00021767	The wizard's daughter	Mertz, Barbara	1980	Historical		-2.8157761096954346	-3.77327036857605
00021893	On the stroll	Shulman, Alix Kates	1981	Domestic		0.38092225790023804	2.5846145153045654
00022129	Samson's deal	Singer, Shelley	1983	Detective and mystery		4.898929119110107	6.606024265289307
00022268	The Vestal Virgin Room	Smith, Charles William	1984	Domestic		-0.2404039353132248	4.075885772705078
00022345	Walk me to the distance	Everett, Percival L	1985	Domestic		5.151269435882568	1.4639984369277954
00022449	Only great changes	Willis, Meredith Sue	1985	Domestic		2.651090621948242	1.8284999132156372
00022535	Peru	Lish, Gordon	1986	Domestic		4.99711799621582	-0.09928005933761597
00022602	Hardwired	Williams, Walter Jon	1986	Science fiction		-8.027560234069824	6.479876518249512
00022639	Answered prayers	Capote, Truman	1987	Detective and mystery		0.4049797058105469	0.9072275757789612
00022864	Waterlily	Deloria, Ella Cara	1988	Historical		-7.859426975250244	-2.2193822860717773
00022962	The risk pool	Russo, Richard	1988	Domestic		-0.071029432117939	4.120105266571045
00022969	Keeping secrets	Shankman, Sarah	1988	Domestic		3.6807122230529785	1.4073582887649536
00022984	The gift of the golden mountain	Streshinsky, Shirley	1988	Domestic		-1.5329304933547974	2.9881174564361572
00023214	My dearest friend	Thayer, Nancy	1989	Domestic		0.5832306742668152	2.380617141723633
00023251	The music of chance	Auster, Paul	1990	Domestic		0.7537123560905457	3.968090295791626
00023317	Cromm	Flint, Kenneth C	1990	Fantasy		-10.15103530883789	-3.765556812286377
00023469	The dark moment	O'Malley, Sanders	1952	Historical		2.5940191745758057	-9.216026306152344
00023820	Mr. Stupid goes to Washington	Malanowski, Jamie	1992	Political		-4.289830207824707	8.867083549499512
00023870	Possessing the secret of joy	Walker, Alice	1992	Domestic		-0.7937631011009216	-0.6769407391548157
00024194	Busy bodies	Hess, Joan	1995	Detective and mystery		2.3202271461486816	5.68131160736084
00024435	Medicine men	Adams, Alice	1997	Domestic		0.490861177444458	0.6408980488777161
00024546	Cat raise the dead	Murphy, Shirley Rousseau	1997	Detective and mystery		2.0209171772003174	7.0955586433410645
00024865	Styx and stones	Dunn, Carola	1999	Detective and mystery		6.4456610679626465	-7.708062171936035
00025047	Creeps Suzette	Daheim, Mary	2000	Detective and mystery		2.970329999923706	5.489818572998047
00025221	And the sea will tell	Bugliosi, Vincent	1991	Detective and mystery		-3.1433680057525635	8.679293632507324
00025866	Bringing out the dead	Connelly, Joe	1998	Detective and mystery		5.11043643951416	7.424656867980957
00025921	Always outnumbered: always outgunned	Mosley, Walter	1998	Detective and mystery		6.918211460113525	3.603980779647827
00026006	Otherwise engaged	Finnamore, Suzanne	1999	Domestic		3.690925121307373	3.0018515586853027
00026007	Sons of the city	Flander, Scott	1999	Detective and mystery		4.905881881713867	8.664568901062012
00026055	Change of command	Moon, Elizabeth	1999	Science fiction	Science fiction	-10.078567504882812	3.8140921592712402
00026064	Cloud nine	Rice, Luanne	1999	Domestic	Domestic	1.8680716753005981	3.3041741847991943
00026198	Helen hath no fury	Roberts, Gillian	2000	Detective and mystery	Detective and mystery	1.8253364562988281	5.2143425941467285
00000435	Inez	Evans, Augusta J.	1887	Historical		-2.5066144466400146	-9.050536155700684
00000861	Van Bibber and others	Davis, Richard Harding	1892	Romance		-0.01522001437842846	-6.507370948791504
00001566	Mr. Dooley in peace and in war	Dunne, Finley Peter	1898	Historical		1.515127182006836	-4.261090278625488
00001643	Rosin the beau	Richards, Laura Elizabeth Howe	1898	Romance		-0.8766388893127441	-5.250002384185791
00001713	The black wolf's breed	Dickson, Harris	1899	Historical		-4.410836219787598	-6.737638473510742
00002535	My lady of the North	Parrish, Randall	1904	Romance		-4.370968818664551	-8.026552200317383
00002933	At the foot of the rainbow	Stratton-Porter, Gene	1907	Domestic		-0.7353945970535278	-4.5374579429626465
00003292	Keith of the border	Parrish, Randall	1910	Westerns		-4.868801116943359	-8.888044357299805
00003517	Son of the sun	London, Jack	1912	Adventure		-4.186023235321045	-6.247129440307617
00003653	Otherwise Phyllis	Nicholson, Meredith	1913	Domestic		-1.8945035934448242	-8.934046745300293
00004001	Just David	Porter, Eleanor H.	1916	Romance		-0.8234156370162964	-6.452968597412109
00004490	Leerie	Sawyer, Ruth	1920	Romance		-1.4286102056503296	-6.92803955078125
00004861	Abington abbey	Marshall, Archibald	1917	Romance		0.4061853289604187	-9.387505531311035
00010320	Cup of Gold	Steinbeck, John	1929	Historical		-4.569255352020264	-5.311008453369141
00010538	Young man with a horn	Baker, Dorothy	1938	Domestic		6.090611934661865	0.03544358164072037
00010726	Fog magic	Sauer, Julia L.	1943	Romance		0.1482364386320114	-4.515442371368408
00010760	Jethro Hammer	Craig, Georgia Ann Randolph	1944	Detective and mystery		7.068136692047119	-3.0195565223693848
00010834	The solar invasion	Wellman, Manly Wade	1946	Science fiction		-7.726373672485352	-0.02416452020406723
00010842	Stranger than truth	Caspary, Vera	1947	Detective and mystery		-1.2912275791168213	-1.5777539014816284
00010888	Other voices: other rooms	Capote, Truman	1948	Domestic		1.931691288948059	-1.8647381067276
00010989	A tear and a smile	Gibran, Kahlil	1950	Religious		-2.706728458404541	-5.136219024658203
00011160	Kept	Waugh, Alec	1925	Romance		3.446643352508545	-8.816191673278809
00011501	The undying monster	Kerruish, Jessie Douglas	1936	Detective and mystery		1.091318130493164	-10.110386848449707
00011554	Tarka the otter	Williamson, Henry	1937	Fantasy		-6.825766563415527	-3.432568311691284
00011599	Don't get me wrong	Cheyney, Peter	1939	Detective and mystery		9.506869316101074	-5.829586029052734
00011625	Peter Waring	Reid, Forrest	1939	Domestic		1.6232821941375732	-8.8441743850708
00011651	The house on the fens	Gask, Arthur	1940	Detective and mystery		6.129241943359375	-9.997437477111816
00011697	In the balance	Wentworth, Patricia	1941	Detective and mystery		6.940876007080078	-6.998912811279297
00011733	The worsted viper	Mitchell, Gladys	1943	Detective and mystery		5.974468231201172	-8.705133438110352
00020029	Empire	Simak, Clifford D.	1951	Romance		0.24551276862621307	-4.34368371963501
00020047	Let it come down	Bowles, Paul	1952	Romance		-1.7867810726165771	-1.9985920190811157
00020060	Don't cry for me	Gault, William Campbell	1952	Detective and mystery		8.658574104309082	1.1989476680755615
00020112	The train in the meadow	Nathan, Robert Gruntal	1953	Romance		0.21682710945606232	-4.8574628829956055
00020260	Tolbecken	Shellabarger, Samuel	1956	Domestic		-2.348506212234497	-2.247873067855835
00020356	A summer place	Wilson, Sloan	1958	Domestic		-0.7388401627540588	0.0679490715265274
00020644	He who hesitates	McBain, Ed	1965	Detective and mystery		9.417732238769531	4.542427062988281
00020708	The Kubla Khan caper	Prather, Richard S	1966	Detective and mystery		8.61510944366455	1.8971418142318726
00020711	To the precipice	Rossner, Judith	1966	Domestic		-0.48474228382110596	1.0555975437164307
00020971	Birds of America	McCarthy, Mary	1971	Domestic		-3.4740278720855713	0.5473336577415466
00021047	Sheila Levine is dead and living in New York	Parent, Gail	1972	Domestic		3.976729393005371	2.705246925354004
00021121	The Hephaestus plague	Page, Thomas	1973	Science fiction		-6.59802770614624	3.452650785446167
00021124	Borrower of the night	Mertz, Barbara	1973	Detective and mystery		3.2628121376037598	-3.7605104446411133
00021180	Something happened	Heller, Joseph	1974	Domestic		-2.488257646560669	1.4802157878875732
00021212	Don Juan McQueen	Price, Eugenia	1974	Historical		-3.54968523979187	-3.015794515609741
00021292	The choirboys	Wambaugh, Joseph	1975	Detective and mystery		1.9505864381790161	10.654277801513672
00021404	Cirque	Carr, Terry	1977	Science fiction		-7.565826892852783	0.06683077663183212
00021586	The black marble	Wambaugh, Joseph	1978	Detective and mystery		2.0057499408721924	10.54248046875
00021678	A space apart	Willis, Meredith Sue	1979	Domestic		3.2985401153564453	0.6055804491043091
00021751	Meeting Rozzy halfway	Leavitt, Caroline	1980	Domestic		1.913573980331421	2.462568521499634
00021874	Night Wind	Sohl, Jerry	1981	Historical		-5.381865501403809	-2.845468521118164
00022005	Giri	Olden, Marc	1982	Detective and mystery		-2.980879306793213	7.668694496154785
00022189	Curves of pursuit	Farber, Thomas	1984	Domestic		3.614096164703369	2.463759422302246
00022210	Parachutes & kisses	Jong, Erica	1984	Domestic		-2.4089670181274414	2.2419145107269287
00022547	Private affairs	Michael, (House)	1986	Romance		-0.41923826932907104	4.223529815673828
00022652	Shotgun Saturday night	Crider, Bill	1987	Detective and mystery		7.03748083114624	6.414135932922363
00022657	Way of the pilgrim	Dickson, Gordon R	1987	Science fiction		-8.841917037963867	1.5780109167099
00022724	Sea of glass	Longyear, Barry B	1987	Science fiction		-3.702874183654785	5.491860866546631
00022725	The man who owned Vermont	Lott, Bret	1987	Domestic		4.824176788330078	1.3354463577270508
00022913	The bean trees	Kingsolver, Barbara	1988	Domestic		3.5407071113586426	1.7277010679244995
00023017	Papa and Fidel	Alexander, Karl	1989	Adventure		-4.058810710906982	5.8694868087768555
00023189	Bicycle days	Schwartz, John Burnham	1989	Domestic		1.8057773113250732	1.648118257522583
00023208	The dieter	Sussman, Susan	1989	Detective and mystery		1.446156620979309	4.150920391082764
00023926	Right by my side	Haynes, David	1993	Domestic		4.366511821746826	1.3379884958267212
00024176	Mrs. Ted Bliss	Elkin, Stanley	1995	Domestic		-2.810046911239624	2.7474687099456787
00024219	Painted truth	McClendon, Lise	1995	Detective and mystery		1.9907431602478027	6.777326583862305
00024486	1 Ragged Ridge Road	Foglia, Leonard	1997	Detective and mystery		1.0620217323303223	4.7112202644348145
00025328	Jack the bodiless	May, Julian	1992	Science fiction		-7.6255059242248535	4.865340709686279
00025380	So far from God	Castillo, Ana	1993	Domestic		-1.2736328840255737	-0.6124597191810608
00025815	The Ming and I	Myers, Tamar	1997	Detective and mystery		3.1705660820007324	4.774166584014893
00025834	Crash course	Trocheck, Kathy Hogan	1997	Detective and mystery		4.343538284301758	9.681024551391602
00025907	Gone: baby: gone	Lehane, Dennis	1998	Detective and mystery		1.647635817527771	9.44154167175293
00025909	The Inn at Lake Devine	Lipman, Elinor	1998	Domestic		2.751638174057007	3.265251874923706
00026074	Gardens in the dunes	Silko, Leslie Marmon	1999	Historical		-3.663489818572998	-1.511716365814209
00026081	Between husbands and friends	Thayer, Nancy	1999	Domestic		1.2520159482955933	3.342900514602661
00026206	The obituary writer	Shreve, Porter	2000	Detective and mystery		5.2620415687561035	4.806119441986084
00025364	Snapshot	Barnes, Linda	1993	Detective and mystery	Detective and mystery	0.8031604886054993	8.210895538330078
00025370	Save me: Joe Louis	Bell, Madison Smartt	1993	Detective and mystery	Detective and mystery	2.625760078430176	0.7274728417396545
00025377	Venus envy	Brown, Rita Mae	1993	Domestic	Domestic	-0.28907954692840576	3.9792094230651855
00025391	This widowed land	Gear, Kathleen O'Neal	1993	Historical	Historical	-6.746108055114746	-2.453296184539795
00025456	The city below	Carroll, James	1994	Domestic	Domestic	-1.7657594680786133	5.4604811668396
00025530	The courtship of Princess Leia	Wolverton, Dave	1994	Science fiction	Science fiction	-11.491822242736816	5.589563369750977
00025532	The glory	Wouk, Herman	1994	Historical	Historical	-5.215179443359375	7.156305313110352
00025534	Zia summer	Anaya, Rudolfo A	1995	Detective and mystery	Detective and mystery	-0.40425828099250793	7.5823493003845215
00025657	Mourn not your dead	Crombie, Deborah	1996	Detective and mystery	Detective and mystery	4.592104911804199	-3.4195032119750977
00025738	Ignition	Anderson, Kevin J.	1997	Adventure	Adventure	-5.961626052856445	8.075942993164062
00025747	We interrupt this broadcast	Beck, Kathrine Kristine Marris	1997	Detective and mystery	Detective and mystery	2.181455373764038	7.043900012969971
00025769	Soon she will be gone	Farris, John	1997	Domestic	Domestic	-2.478208303451538	5.483053207397461
00025796	Already dead	Johnson, Denis	1997	Adventure	Adventure	-2.52644419670105	5.687816143035889
00025842	Cavedweller	Allison, Dorothy	1998	Domestic	Domestic	0.36445993185043335	3.9413912296295166
00025882	This alien shore	Friedman, C. S	1998	Science fiction	Science fiction	-9.605704307556152	3.5380606651306152
00025912	Once in: never out	Mahoney, Dan	1998	Detective and mystery	Detective and mystery	-3.747612476348877	9.145194053649902
00025940	The alien years	Silverberg, Robert	1998	Science fiction	Science fiction	-7.454131603240967	5.274653434753418
00026005	Solar eclipse	Farris, John	1999	Adventure	Adventure	-2.351680040359497	6.360517978668213
00026043	Ten little bloodhounds	Lanier, Virginia	1999	Detective and mystery	Detective and mystery	0.5647104382514954	6.957248687744141
00026109	Outfoxed	Brown, Rita Mae	2000	Detective and mystery	Detective and mystery	2.343780994415283	4.7787346839904785
00026160	Square in the face	Henry, April	2000	Detective and mystery	Detective and mystery	2.4651191234588623	4.203303813934326
00026200	The arms of Hercules	Saberhagen, Fred	2000	Fantasy	Fantasy	-9.171307563781738	-2.38006329536438
00026208	Raveling	Smith, Peter Moore	2000	Detective and mystery	Detective and mystery	1.638193964958191	3.2542459964752197
00000621	The Breitmann ballads	Leland, Charles Godfrey	1889	Historical		1.4206587076187134	-4.284919738769531
00001419	Frances Waldeaux	Davis, Rebecca Harding	1897	Romance		-0.2296145111322403	-6.252750873565674
00001523	The days of Mohammed	Wilson, Anna May	1897	Religious		-4.196246147155762	-5.938175201416016
00001842	Eben Holden	Bacheller, Irving	1900	Historical		-2.4134838581085205	-6.51293420791626
00001941	With hoops of steel	Kelly, Florence Finch	1900	Westerns		-5.404486179351807	-9.525229454040527
00002237	The Strollers	Isham, Frederic Stewart	1902	Historical		-3.613150119781494	-7.473491668701172
00002296	Chiquita	Tileston, Merrill	1902	Westerns		-4.3733720779418945	-9.200815200805664
00002628	Visionaries	Huneker, James	1905	Historical		-0.9025335311889648	-10.220077514648438
00002776	Tonio	King, Charles	1906	Westerns		-4.493360996246338	-8.290160179138184
00002808	A spinner in the sun	Reed, Myrtle	1906	Romance		-0.45773348212242126	-8.064494132995605
00002967	John Silence	Blackwood, Algernon	1908	Fantasy		0.8812745213508606	-9.962847709655762
00003101	Old lady number 31	Forsslund, Louise	1909	Romance		-1.1955950260162354	-6.459895133972168
00003138	The inner shrine	King, Basil	1909	Romance		-0.9358793497085571	-8.953025817871094
00003443	Robinetta	Wiggin, Kate Douglas Smith	1911	Romance		0.1484299600124359	-8.553534507751465
00004112	The madness of May	Nicholson, Meredith	1917	Detective and mystery		0.11561653763055801	-6.279815673828125
00004158	The winds of chance	Beach, Rex	1918	Westerns		-3.795780658721924	-8.836333274841309
00004426	The blood red dawn	Dobie, Charles Caldwell	1920	Romance		-0.4273672103881836	-7.765102386474609
00004647	The velveteen rabbit	Bianco, Margery Williams	1922	Romance		0.3747442960739136	-4.831809997558594
00004810	Lord Jim	Conrad, Joseph	1899	Adventure		-0.5049448013305664	-10.974727630615234
00010342	Waterless mountain	Armer, Laura Adams	1931	Westerns		-2.3426191806793213	-4.564370632171631
00010546	Hell on ice	Ellsberg, Edward	1938	Adventure		-4.338131904602051	-6.041460990905762
00010741	Escape the night	Eberhart, Mignon Good	1944	Detective and mystery		7.5430402755737305	-3.1690309047698975
00010906	The whip	Mason, Sara Elizabeth	1948	Detective and mystery		7.309858322143555	-2.4943785667419434
00010924	The city boy	Wouk, Herman	1948	Domestic		-0.8615880608558655	-2.1905553340911865
00010983	The frightened fianc??_e	Coxe, George Harmon	1950	Detective and mystery		8.927581787109375	-1.1667536497116089
00011068	Portrait of the artist as a young dog	Thomas, Dylan	1940	Domestic		2.1785387992858887	-7.028717517852783
00011512	August folly	Thirkell, Angela	1936	Domestic		3.324716567993164	-8.335816383361816
00011600	The urgent hangman	Cheyney, Peter	1939	Detective and mystery		9.39807415008545	-5.963217258453369
00011641	Take courage	Bentley, Phyllis Eleanor	1940	Historical		-5.329296588897705	-5.98056173324585
00011673	Your deal: my lovely	Cheyney, Peter	1941	Detective and mystery		9.505091667175293	-5.839016914367676
00011762	The Elderbrook brothers	Bullett, Gerald	1945	Domestic		1.9918218851089478	-9.348685264587402
00011832	The road south	Kennedy, R. S.	1947	War stories		3.5673980712890625	-7.348873138427734
00011874	Murder in the telephone exchange	Wright, June	1948	Detective and mystery		6.483795642852783	-7.851395130157471
00011897	The rising storm	Wheatley, Dennis	1949	Historical		-6.0548624992370605	-6.049734592437744
00020175	Martians: go home	Brown, Fredric	1955	Science fiction		-6.204599857330322	1.4962774515151978
00020215	Imperial woman	Buck, Pearl S.	1956	Historical		-4.535684585571289	-4.965698719024658
00020228	Square in the middle	Gault, William Campbell	1956	Detective and mystery		8.76138687133789	1.1468592882156372
00020380	Love is a wild assault	Kirkland, Elithe Hamilton	1959	Historical		-3.886190891265869	-3.148728370666504
00020627	Seldom without love	Curtsinger, Josephine	1965	Domestic		2.1519839763641357	-1.77708101272583
00020630	Space winners	Dickson, Gordon R	1965	Science fiction		-7.622735500335693	1.3358184099197388
00020803	Loveland	Swarthout, Glendon Fred	1968	Historical		-3.1566617488861084	2.502063512802124
00020813	The New Yorkers	Calisher, Hortense	1969	Domestic		-3.121849298477173	0.5843797922134399
00020835	ER	Mead, Shepherd	1969	Detective and mystery		4.599971294403076	-2.6746609210968018
00020911	The kissing gourami	Platt, Kin	1970	Detective and mystery		8.67544937133789	1.8296806812286377
00020965	Assignation in Algeria	Lee, John	1971	Adventure		-5.269196033477783	0.6454785466194153
00021196	The sleepwalker	McCloy, Helen	1974	Detective and mystery		6.702009201049805	-3.184069871902466
00021290	Carlito's way	Torres, Edwin	1975	Detective and mystery		2.712636947631836	10.826396942138672
00021343	The blue hammer	Millar, Kenneth	1976	Detective and mystery		8.185731887817383	0.6133884787559509
00021457	Edwin of the iron shoes	Muller, Marcia	1977	Detective and mystery		4.455572605133057	7.00944185256958
00021551	Dai-San	Lustbader, Eric	1978	Fantasy		-10.616080284118652	-4.11013650894165
00021570	A reckoning	Sarton, May	1978	Domestic		0.7252317667007446	-0.5427417755126953
00021833	Chameleon	Diehl, William	1981	Adventure		-3.45290470123291	7.573965549468994
00021908	The testament	Wiesel, Elie	1981	Historical		-4.282259464263916	-1.104254961013794
00021949	The sea runners	Doig, Ivan	1982	Historical		-5.106527805328369	-3.1827170848846436
00022107	Sybille	Meade, Marion	1983	Historical		-6.3086771965026855	-4.420974254608154
00022414	Exit to Eden	Rice, Anne	1985	Romance		-0.10249397903680801	2.6400530338287354
00022606	Ship of gold	Allen, Thomas B	1987	Adventure		-5.66314172744751	8.266633033752441
00022627	Surprising myself	Bram, Christopher	1987	Domestic		0.03207378089427948	2.2961039543151855
00022712	Surviving the seasons	Kupfer, Fern	1987	Domestic		1.2897804975509644	2.8413937091827393
00022750	Copp for hire	Pendleton, Don	1987	Detective and mystery		7.305359363555908	7.085510730743408
00022797	Deep domain	Weinstein, Howard	1987	Science fiction		-12.63744068145752	1.0440067052841187
00023004	The beautiful room is empty	White, Edmund	1988	Domestic		-1.629408836364746	2.1003270149230957
00023150	There's something in a Sunday	Muller, Marcia	1989	Detective and mystery		2.7053415775299072	7.819739818572998
00023178	Sword-maker	Roberson, Jennifer	1989	Fantasy		-9.0797758102417	-3.0557162761688232
00023327	Into the blue	Goddard, Robert	1990	Detective and mystery		4.419336318969727	-4.65987491607666
00023515	The flight of the Phoenix	Trevor, Elleston	1964	Science fiction		-6.193021774291992	0.8323699831962585
00025659	Killed in the fog	DeAndrea, William L	1996	Detective and mystery	Detective and mystery	6.3629536628723145	5.161026477813721
00025667	Blood of the fold	Goodkind, Terry	1996	Fantasy	Fantasy	-9.696114540100098	-3.8983044624328613
